date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:14	45815/45815	---MC-	200	added ('OK')	application/json	date:Sat,%2010%20Aug%202024%2005:00:05%20GMT	https://likely-story.co.uk/wp-json/wp/v2/pages/3	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/wp/v2/pages/3.json	(from https://likely-story.co.uk/privacy-policy/)
10:30:14	2194970/2194970	---M--	200	added ('OK')	image/png	etag:%224781ac7-217e1a-5ea5ab0387700%22	https://likely-story.co.uk/wp-content/uploads/2021/11/9.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/11/9.png	(from https://likely-story.co.uk/projects/smile-kitchens/)
10:30:14	2641/2641	---MC-	200	added ('OK')	application/json	date:Sat,%2010%20Aug%202024%2005:00:05%20GMT	https://likely-story.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flikely-story.co.uk%2Fprivacy-policy%2F	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/oembed/1.0/embedd738.json	(from https://likely-story.co.uk/privacy-policy/)
10:30:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2005:00:06%20GMT	https://likely-story.co.uk/?p=3	C:/My%20Web%20Sites/ss/likely-story.co.uk/index2207.html	(from https://likely-story.co.uk/privacy-policy/)
10:30:15	2826/2826	---M-Z	200	added ('OK')	text/xml	date:Sat,%2010%20Aug%202024%2005:00:06%20GMT	https://likely-story.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flikely-story.co.uk%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/oembed/1.0/embedf25c	(from https://likely-story.co.uk/privacy-policy/)
10:30:15	0/-1	---M--	301	error ('')			https://likely-story.co.uk/contact	C:/My%20Web%20Sites/ss/likely-story.co.uk/contact.9a.delayed	(from https://likely-story.co.uk/privacy-policy/)
10:30:16	37319/37319	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2005:00:06%20GMT	https://likely-story.co.uk/projects/brown-opticians/	C:/My%20Web%20Sites/ss/likely-story.co.uk/projects/brown-opticians/index.html	(from https://likely-story.co.uk/projects/)
10:30:17	157318/157318	---M--	200	added ('OK')	image/png	etag:%224781504-26686-5d6e8039e0e40%22	https://likely-story.co.uk/wp-content/uploads/2021/05/LS-Bio-02@2x-1440x1440.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/05/LS-Bio-02@2x-1440x1440.png	(from https://likely-story.co.uk/about/)
10:30:17	160620/160620	---M--	200	added ('OK')	image/png	etag:%2247814f8-2736c-5d6e8029aa800%22	https://likely-story.co.uk/wp-content/uploads/2021/05/LS-Bio-01@2x-1440x1440.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/05/LS-Bio-01@2x-1440x1440.png	(from https://likely-story.co.uk/about/)
10:30:18	47716/47716	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2005:00:09%20GMT	https://likely-story.co.uk/projects/yellow-telescope/	C:/My%20Web%20Sites/ss/likely-story.co.uk/projects/yellow-telescope/index.html	(from https://likely-story.co.uk/projects/)
10:30:18	246509/246509	---M--	200	added ('OK')	image/png	etag:%22478150f-3c2ed-5d6e8039e0e40%22	https://likely-story.co.uk/wp-content/uploads/2021/05/about-cta-illy@2x-1006x1440.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/05/about-cta-illy@2x-1006x1440.png	(from https://likely-story.co.uk/about/)
10:30:18	623789/623789	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2247819a0-984ad-5d6e83033a140%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-Cover-01-1-620x768.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-Cover-01-1-620x768.png	(from https://likely-story.co.uk/projects/)
10:30:18	738094/738094	---M--	200	added ('OK')	image/png	etag:%224781465-b432e-5d6e7fe223f40%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Cover-01-1-620x768.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Cover-01-1-620x768.png	(from https://likely-story.co.uk/projects/)
10:30:18	4620/4620	---MC-	200	added ('OK')	application/json	date:Sat,%2010%20Aug%202024%2005:00:10%20GMT	https://likely-story.co.uk/wp-json/wp/v2/pages/16	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/wp/v2/pages/16	(from https://likely-story.co.uk/contact/)
10:30:19	714797/714797	---M--	200	added ('OK')	image/png	etag:%2247819a4-ae82d-5d6e837b63cc0%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-Cover-01-1.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-Cover-01-1.png	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:19	7543/7543	---MC-	200	added ('OK')	application/json	date:Sat,%2010%20Aug%202024%2005:00:10%20GMT	https://likely-story.co.uk/wp-json/wp/v2/work/318	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/wp/v2/work/318.json	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:19	2511/2511	---MC-	200	added ('OK')	application/json	date:Sat,%2010%20Aug%202024%2005:00:10%20GMT	https://likely-story.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flikely-story.co.uk%2Fprojects%2Fbrown-opticians%2F	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/oembed/1.0/embed9678.json	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2005:00:11%20GMT	https://likely-story.co.uk/?p=318	C:/My%20Web%20Sites/ss/likely-story.co.uk/indexcb8c.html	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:20	2713/2713	---M-Z	200	added ('OK')	text/xml	date:Sat,%2010%20Aug%202024%2005:00:11%20GMT	https://likely-story.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flikely-story.co.uk%2Fprojects%2Fbrown-opticians%2F&format=xml	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/oembed/1.0/embed746f	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:20	420270/420270	---M--	200	added ('OK')	image/jpeg	etag:%2247819bf-669ae-5eb00608e0200%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-1.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-1.jpg	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:20	492681/492681	---M--	200	added ('OK')	image/jpeg	etag:%2247819c0-78489-5eb0067c45240%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-2.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-2.jpg	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:20	356610/356610	---M--	200	added ('OK')	image/jpeg	etag:%2247819c1-57102-5eb0068c7b880%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-3.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-3.jpg	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:20	886434/886434	---M--	200	added ('OK')	image/jpeg	etag:%2247819c2-d86a2-5eb0069da6100%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-4.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-4.jpg	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:21	178852/178852	---M--	200	added ('OK')	image/jpeg	etag:%2247819c3-2baa4-5eb006b0b8e00%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-5.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-5.jpg	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:21	207867/207867	---M--	200	added ('OK')	image/jpeg	etag:%2247819c4-32bfb-5eb006ba42480%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-6.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-6.jpg	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:21	0/-1	---M--	301	error ('')			https://likely-story.co.uk/contact	C:/My%20Web%20Sites/ss/likely-story.co.uk/contact.a6.delayed	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:21	472756/472756	---M--	200	added ('OK')	image/jpeg	etag:%2247819c5-736b4-5eb006ca78ac0%22	https://likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-7.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/08/Browns-%e2%80%93-7.jpg	(from https://likely-story.co.uk/projects/brown-opticians/)
10:30:21	872955/872955	---M--	200	added ('OK')	image/png	etag:%224781469-d51fb-5d6e800d0e480%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Cover-01-1.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Cover-01-1.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:22	7635/7635	---MC-	200	added ('OK')	application/json	date:Sat,%2010%20Aug%202024%2005:00:13%20GMT	https://likely-story.co.uk/wp-json/wp/v2/work/124	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/wp/v2/work/124.json	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:22	2526/2526	---MC-	200	added ('OK')	application/json	date:Sat,%2010%20Aug%202024%2005:00:13%20GMT	https://likely-story.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flikely-story.co.uk%2Fprojects%2Fyellow-telescope%2F	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/oembed/1.0/embed19ad.json	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Aug%202024%2005:00:13%20GMT	https://likely-story.co.uk/?p=124	C:/My%20Web%20Sites/ss/likely-story.co.uk/indexd4a6.html	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:22	2728/2728	---M-Z	200	added ('OK')	text/xml	date:Sat,%2010%20Aug%202024%2005:00:13%20GMT	https://likely-story.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flikely-story.co.uk%2Fprojects%2Fyellow-telescope%2F&format=xml	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-json/oembed/1.0/embed68c6	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:22	250368/250368	---M--	200	added ('OK')	image/png	etag:%2247814f6-3d200-5d6e8019741c0%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT_Frame_01_01-1@2x.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT_Frame_01_01-1@2x.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:23	228168/228168	---M--	200	added ('OK')	image/png	etag:%22478149b-37b48-5d6e801b5c640%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Full-Width-05@2x.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Full-Width-05@2x.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:23	249654/249654	---M--	200	added ('OK')	image/png	etag:%2247814b9-3cf36-5d6e7fe500600%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-06@2x.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-06@2x.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:23	82915/82915	---M--	200	added ('OK')	image/png	etag:%2247814c4-143e3-5d6e8021153c0%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-07@2x.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-07@2x.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:23	72500/72500	---M--	200	added ('OK')	image/png	etag:%2247814da-11b34-5d6e7fdc6b1c0%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-12@2x.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-12@2x.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:24	149325/149325	---M--	200	added ('OK')	image/png	etag:%2247814cf-2474d-5d6e80187ff80%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-11@2x.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-11@2x.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:24	1667217/1667217	---M--	200	added ('OK')	image/jpeg	etag:%2247814e8-197091-5d7216bbd1640%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Home-2021-02@2x-copy.jpg	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Home-2021-02@2x-copy.jpg	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:24	107405/107405	---M--	200	added ('OK')	image/png	etag:%2247814a3-1a38d-5d7216f139440%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-01.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Half-Width-01.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:25	0/-1	---M--	301	error ('')			https://likely-story.co.uk/contact	C:/My%20Web%20Sites/ss/likely-story.co.uk/contact.b5.delayed	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:25	248219/248219	---M--	200	added ('OK')	image/png	etag:%224781476-3c99b-5d7217138e540%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Full-Width-01.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Full-Width-01.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
10:30:25	383433/383433	---M--	200	added ('OK')	image/png	etag:%22478148e-5d9c9-5d6e800755700%22	https://likely-story.co.uk/wp-content/uploads/2021/04/YT-Full-Width-02@2x.png	C:/My%20Web%20Sites/ss/likely-story.co.uk/wp-content/uploads/2021/04/YT-Full-Width-02@2x.png	(from https://likely-story.co.uk/projects/yellow-telescope/)
